,id,app_size_bytes,app_price,app_rating_count,app_rating,app_content_rating,app_genre,app_total_supported_langs
7714,1092749144,262772736,1.99,62,3,9+,Games,1
7716,1092850344,87511040,0,2374,4.5,4+,Games,1
7717,1092854935,69772288,0,1882,4.5,4+,Games,1
7719,1092899813,175507456,0,309,4,4+,Games,1
7721,1092938333,43154432,0,0,0,4+,Sports,2
7724,1092971411,120737792,0,69,4,4+,Games,7
7730,1093055087,205922304,0.99,0,0,9+,Games,1
7731,1093055888,6210560,0,0,0,17+,Lifestyle,1
7732,1093056214,90980352,0,0,0,4+,Education,31
7734,1093090526,50235392,0,20,4.5,12+,Games,3
7736,1093108529,109358080,0,7692,4.5,4+,Entertainment,20
7738,1093131935,66006016,3.99,472,4.5,4+,Games,5
7740,1093180069,203193344,1.99,6,5,12+,Games,0
7741,1093190533,266766336,0,90851,5,9+,Games,17
7742,1093260038,12679168,1.99,195,4,4+,Utilities,1
7743,1093326711,54270976,0,1278,4,12+,Games,1
7744,1093334825,301379584,0,0,0,9+,Games,1
7747,1093360165,134466560,0,2494,5,4+,Health & Fitness,1
7751,1093383478,21346304,0,0,0,4+,Games,2
7753,1093396572,242657280,9.99,277,4.5,9+,Games,1
7755,1093405374,166046720,0,365,4.5,4+,Games,1
7756,1093409783,186491904,0,216,4,4+,Games,23
7759,1093430283,108348416,0,9,4,4+,Games,1
7760,1093438308,19173376,0.99,5,3,4+,Utilities,1
7762,1093466319,253245440,0,621,4,4+,Games,11
7763,1093488401,224924672,0,44,4,4+,Games,1
7765,1093582666,32825344,1.99,269,3.5,4+,Photo & Video,1
7766,1093681017,179884032,0,0,0,4+,Games,1
7767,1093727370,132957184,0,0,0,4+,Games,1
7772,1093751264,172704768,0,0,0,9+,Games,1
7774,1093776653,105390080,0.99,17,3,12+,Games,1
7776,1093784264,1044480,4.99,146,1,4+,Utilities,1
7778,1093809825,239486976,0,129,4,4+,Games,2
7779,1093811993,246378496,0,168,4.5,4+,Games,11
7780,1093824646,83220480,0,390,4,4+,Games,11
7781,1093825530,121673728,0,710,4,4+,Games,11
7782,1093829912,106568704,0,270,4,4+,Games,11
7783,1093833768,127670272,0,575,4,4+,Games,11
7785,1093865954,113391616,0,86,4,4+,Games,2
7786,1093924230,29554688,9.99,353,3.5,4+,Productivity,1
7787,1094030987,62576640,0,32,2,4+,Sports,4
7788,1094038347,1395615744,0.99,64,3.5,9+,Games,2
7794,1094138419,166893568,0,12506,4.5,9+,Games,13
7798,1094167473,112069632,0,1805,4,9+,Social Networking,1
7800,1094174239,227135488,0,87,5,4+,Games,1
7803,1094177277,25918464,0,0,0,12+,Games,1
7807,1094248282,41600000,0,28,1.5,12+,News,1
7808,1094310546,54069248,0,145,4.5,9+,Games,1
7809,1094370858,12622848,1.99,12,3.5,4+,Photo & Video,9
7810,1094429166,71406592,1.99,4327,4.5,9+,Games,8
7816,1094578154,472088576,0,0,0,9+,Games,1
7817,1094580863,58178560,0,0,0,9+,Games,1
7818,1094591345,290762752,0,257627,3,9+,Games,8
7819,1094603241,21773312,0,216,4.5,4+,Games,1
7821,1094642753,121143296,1.99,20,3.5,4+,Games,1
7823,1094663982,82527232,0,154,4,12+,Games,1
7825,1094724185,108449792,0.99,67,4,12+,Games,1
7826,1094744773,117949440,0,2,4.5,9+,Photo & Video,11
7827,1094833642,232676352,2.99,81,4,4+,Games,1
7828,1094930513,87408640,0,15365,4,4+,Games,17
7830,1094977269,218039296,0,1,5,4+,Games,1
7831,1095003754,23927808,0,360,3.5,4+,Games,1
7834,1095103225,18254848,0,0,0,17+,Utilities,2
7836,1095144783,41485312,2.99,6,5,4+,Games,9
7839,1095198288,127228928,2.99,7,4.5,4+,Games,1
7841,1095219324,681596928,0,0,0,12+,Games,1
7843,1095227160,283409408,0,88,4,4+,Games,1
7845,1095280287,221880320,2.99,689,4.5,4+,Entertainment,18
7846,1095317943,55823360,0,2,5,12+,Games,4
7847,1095336248,135127040,0,337,4,4+,Games,11
7849,1095459556,149407744,0,5464,5,4+,Shopping,1
7851,1095539172,112582656,0,3336,4.5,4+,Games,1
7854,1095571204,50725888,0,1735,5,4+,Shopping,31
7855,1095572547,132425728,0,28524,4.5,4+,Games,1
7856,1095581857,8456192,0,13,5,17+,Social Networking,1
7857,1095583219,3217408,0,0,0,17+,Social Networking,0
7858,1095584799,30629888,0,0,0,4+,Education,1
7860,1095603248,13033472,0,0,0,4+,Games,2
7861,1095604849,34933760,0,0,0,4+,Games,1
7863,1095623181,237578240,0,1850,4.5,4+,Games,14
7864,1095645600,45509632,0,0,0,4+,Games,1
7866,1095681176,83969024,0,104,4,12+,Games,10
7867,1095683899,1249507328,8.99,55,4,4+,Games,1
7868,1095687767,3465451520,19.99,61,4,4+,Games,1
7869,1095694895,211762176,2.99,75,4,4+,Education,58
7871,1095781221,24117248,0.99,70,4.5,9+,Games,1
7872,1095820384,183614464,2.99,18,4.5,9+,Games,1
7873,1095824296,65866752,0,184,4.5,4+,Games,31
7875,1095884379,16136192,0,0,0,4+,Games,2
7877,1095919153,111177728,5.99,1,5,9+,Games,1
7881,1096022095,139961344,0,98,3.5,4+,Games,2
7883,1096047800,28395520,0,0,0,17+,Entertainment,2
7884,1096049715,165360640,1.99,81,4.5,4+,Games,1
7886,1096168624,33499136,1.99,98,2,4+,Sports,1
7887,1096204046,73056256,2.99,256,4.5,4+,Games,8
7889,1096287686,69201920,1.99,167,4,9+,Games,6
7898,1096454131,45176832,0,0,0,12+,Games,1
7900,1096464625,57025536,0,0,0,17+,Reference,2
7911,1096695328,322576384,0,1,5,4+,Games,1
7912,1096756212,23536640,0,0,0,4+,Games,10
7913,1096801294,171962368,0,862,3.5,17+,Social Networking,68
7914,1096825045,151451648,0,2024,5,12+,Games,1
7915,1096834193,12637184,0,1651,2.5,4+,Entertainment,34
7916,1096918571,44514304,0,1033,4,4+,Social Networking,74
7917,1096938298,127321088,0,1974,4.5,12+,Games,5
7918,1096964165,13287424,0,0,0,17+,Social Networking,1
7922,1097004394,94791680,0,13,4.5,4+,Games,1
7927,1097025180,141017088,0,6038,5,4+,Games,12
7931,1097094906,149731328,0,553,3.5,9+,Entertainment,1
7932,1097114930,148815872,0,999,4.5,4+,Games,1
7933,1097138041,8644608,1.99,89,3.5,12+,Utilities,1
7934,1097148221,4824064,2.99,0,0,4+,Education,1
7935,1097172005,163115008,0,3938,5,12+,Games,10
7936,1097200146,84445184,0,2025,3.5,4+,Games,1
7945,1097469600,99192832,0,426,4.5,4+,Games,6
7948,1097482356,111248384,0,24,4,4+,Games,11
7951,1097492828,113596416,0,0,0,17+,Social Networking,1
7952,1097520882,97122304,0,134,4.5,4+,Games,2
7953,1097564743,11585536,0.99,287,3.5,9+,Entertainment,1
7955,1097587096,54171648,0,53,4.5,4+,Games,1
7960,1097724199,66735104,0,0,0,9+,Games,2
7961,1097725920,77178880,0.99,126,5,9+,Games,1
7962,1097727390,24669184,1.99,450,4,12+,Entertainment,26
7964,1097737340,53362688,2.99,1,4,4+,Sports,1
7966,1097757301,167815168,0,820,4.5,9+,Games,16
7967,1097766064,209037312,0,147,4.5,4+,Games,18
7968,1097821445,164147200,0,294,2.5,12+,Games,1
7969,1097825440,146553856,0,1193,4.5,9+,Games,9
7970,1097885049,95408128,0,109,4,4+,Games,2
7971,1097895359,245484544,0,2998,4.5,4+,Games,1
7972,1097998313,253734912,0,69,4.5,9+,Games,1
7973,1098006458,70970368,0,422,4,9+,Games,1
7975,1098041500,68433920,1.99,9,2,9+,Games,1
7977,1098099856,312641536,0,1260,4,4+,Games,11
7979,1098165513,73867264,0,180,3,12+,Games,1
7983,1098187391,409982976,2.99,95,4,4+,Entertainment,1
7984,1098189387,122580992,0,6557,4.5,4+,Games,6
7985,1098207701,89600000,4.99,145,4.5,4+,Games,16
7986,1098208851,184512512,0,160,4.5,4+,Games,6
7987,1098209028,91060224,1.99,19,3,4+,Entertainment,1
7988,1098307964,270031872,0,2152,4.5,12+,Games,1
7990,1098487609,61911040,0,0,0,9+,Games,1
7993,1098508571,130876416,0,0,0,12+,Games,1
7994,1098539566,72358912,0,21,4,4+,Games,2
7999,1098619553,60484608,0,115,4.5,17+,Games,1
8003,1098758960,39272448,0.99,27,1.5,12+,Entertainment,1
8004,1098834577,18373632,0.99,1,5,12+,Social Networking,1
8008,1099021080,362543104,0,0,0,9+,Games,1
8015,1099079526,177694720,0,1,1,4+,Games,1
8016,1099081620,64715776,1.99,69,1.5,4+,Games,1
8019,1099092384,45782016,0.99,14,3,4+,Photo & Video,2
8021,1099152229,80888832,0,343,4,4+,Games,1
8023,1099176816,233176064,5.99,85,5,4+,Education,1
8024,1099179070,93433856,4.99,40,4.5,4+,Music,1
8026,1099420627,17227776,0,326,3.5,4+,Games,1
8031,1099703034,754333696,0.99,157,3.5,17+,Games,1
8032,1099710942,44267520,0,0,0,17+,Entertainment,1
8033,1099735932,41987072,0.99,53,4.5,12+,Games,1
8035,1099859731,352692224,0,0,0,9+,Games,1
8036,1099862552,141621248,0,5112,4.5,4+,Games,1
8037,1099877033,56503296,0,0,0,12+,Games,1
8038,1099950549,967158784,6.99,58,4,9+,Games,4
8039,1099961721,60092416,0,2731,4.5,4+,Games,1
8040,1099995778,926931968,6.99,45,3.5,9+,Games,3
8042,1100023494,1131868160,6.99,68,3.5,9+,Games,3
8043,1100029269,1233047552,6.99,38,3.5,9+,Games,3
8044,1100087171,29420544,0,0,0,4+,Finance,2
8045,1100088261,207391744,0,29,5,12+,Games,1
8046,1100092726,204987392,0,243,4.5,4+,Games,27
8047,1100094604,238582784,0,517,4.5,12+,Games,9
8050,1100110635,446764032,0,2190,4.5,9+,Games,12
8051,1100113170,30200832,0,0,0,4+,Games,2
8054,1100139790,377004032,1.99,34,4,4+,Entertainment,14
8055,1100147750,341624832,0,173,4.5,4+,Games,1
8056,1100160696,50778112,0,0,0,17+,Social Networking,1
8059,1100292960,89542656,6.99,272,4.5,4+,Games,1
8060,1100331256,180679680,0,10693,4.5,4+,Games,1
8061,1100472035,20145152,1.99,182,4,4+,Games,18
8064,1100573190,92101632,0,0,0,4+,Games,5
8066,1100578622,67928064,0,2865,5,4+,Games,14
8067,1100591575,13344768,1.99,220,3.5,4+,Games,1
8069,1100612577,49201152,2.99,2,3,4+,Games,9
8072,1100620736,28964864,0,0,0,17+,Finance,1
8075,1100636064,28763136,0,135,4,4+,Music,1
8076,1100639820,16315392,1.99,58,2,4+,Entertainment,1
8078,1100694944,204338176,0.99,26,3.5,4+,Education,1
8079,1100696971,73951232,1.99,95,3,17+,Entertainment,1
8080,1100723148,84549632,0,56,4,4+,Photo & Video,24
8082,1100797913,341455872,1.99,46,4,4+,Games,1
8083,1100810556,862396416,6.99,58,4.5,9+,Games,5
8084,1100883805,65891328,0,6523,4.5,17+,Games,1
8089,1101015200,576397312,0,0,0,9+,Games,1
8099,1101109456,200294400,0,140,3,12+,Games,1
8100,1101141411,225862656,0,349,4,17+,Games,1
8103,1101399354,1008609280,6.99,67,4,9+,Games,5
8104,1101419354,111938560,1.99,31,4.5,4+,Games,1
8105,1101436320,32314368,0,708,3,12+,Entertainment,1
8106,1101445404,36112384,0,457,3,4+,Food & Drink,1
8107,1101472953,1354634240,6.99,82,4.5,9+,Games,5
8108,1101501512,51459072,0,164,4,4+,Shopping,2
8109,1101562772,315748352,0,0,0,4+,Games,2
8113,1101582722,175841280,0.99,7,3,12+,Games,3
8121,1101635974,16202752,0,0,0,17+,Entertainment,1
8123,1101675121,371298304,0,10,3,4+,Games,1
8127,1101691540,81690624,0,1433,4.5,9+,Games,16
8130,1101744458,228435968,1.99,24,2,12+,Games,1
8131,1101848745,235554816,2.99,22,4,4+,Games,11
8133,1102054727,35186688,0,9034,4.5,4+,Games,16
8134,1102056464,1478030336,1.99,36,4.5,9+,Games,11
8139,1102291071,128066560,0,0,0,4+,Games,0
8149,1102339559,20145152,1.99,17,3.5,4+,Travel,1
8150,1102346079,82316288,0,5,5,9+,Games,1
8152,1102362078,250655744,0,220,4.5,4+,Games,1
8153,1102364578,119980032,0,0,0,4+,Health & Fitness,2
8154,1102411902,110124032,0,7,4,4+,Games,1
8156,1102448232,100349952,2.99,286,5,4+,Games,1
8157,1102448236,166257664,0,111,4,12+,Games,6
8158,1102495460,805970944,5.99,1,5,4+,Book,1
8159,1102508135,247194624,0,1000,4.5,4+,Games,7
8160,1102520605,30449664,0,254,3,4+,News,1
8163,1102659097,31624192,0,0,0,4+,Finance,2
8164,1102660950,267673600,0.99,0,0,4+,Games,1
8168,1102687865,92584960,0,0,0,4+,Games,1
8173,1102742855,593355776,0,104,4,4+,Games,1
8176,1102810225,270409728,0,422,2.5,4+,Games,2
8177,1102814563,177400832,2.99,46,4.5,4+,Education,1
8178,1102828488,336847872,0,333,4,4+,Games,11
8179,1102924965,29007872,1.99,44,3.5,4+,Lifestyle,1
8180,1102943846,30017536,1.99,148,4.5,4+,Entertainment,1
8185,1103099404,34188288,0,0,0,4+,Games,1
8189,1103201207,52345856,2.99,15,4,4+,Games,9
8190,1103209451,27561984,1.99,54,4.5,4+,Games,1
8192,1103278932,214481920,0,1102,4,4+,Games,1
8194,1103310426,303932416,2.99,60,4.5,4+,Entertainment,1
8195,1103314372,131070976,0,1,4,12+,Games,1
8197,1103438575,189497344,0,2432,4,4+,Games,1
8200,1103570293,123341824,0,67,4.5,12+,Games,31
8205,1103631263,27276288,0,53,3,4+,Games,1
8206,1103637547,283934720,0,1621,4,4+,Games,1
8210,1103679001,13625344,0.99,40,3.5,4+,Utilities,1
8211,1103702902,190101504,2.99,18,3,4+,Games,3
8213,1103804173,151469056,0.99,7,4.5,9+,Games,1
8214,1103857857,51052544,0,97,3,9+,Entertainment,1
8215,1103901846,301272064,0,1896,4.5,12+,Games,15
8216,1103942426,10137600,1.99,220,4.5,17+,Entertainment,1
8220,1104112723,18425856,0,0,0,12+,Food & Drink,2
8221,1104124222,31016960,1.99,48,2.5,4+,Photo & Video,1
8226,1104191752,176314368,2.99,15,4.5,4+,Education,18
8227,1104214157,187812864,0,22,4.5,4+,Games,1
8229,1104219495,208496640,0.99,0,0,4+,Games,1
8232,1104247866,7432192,0,0,0,4+,Book,1
8233,1104415942,454384640,0,411,4.5,12+,Games,10
8235,1104486867,20536320,2.99,88,4.5,4+,Weather,2
8241,1104655318,25890816,2.99,62,3,4+,Social Networking,1
8245,1104692136,76058624,0,13870,4.5,4+,Games,1
8246,1104698715,8997888,1.99,21,4.5,12+,Entertainment,1
8247,1104795347,88146944,4.99,54,3.5,17+,Productivity,8
8248,1104797523,185916416,0.99,0,0,17+,Games,1
8249,1104814161,87797760,4.99,0,0,17+,Games,1
8250,1104816326,1901568,2.99,8,4,4+,Music,1
8253,1104855278,145988608,0,45,4.5,12+,Games,1
8255,1104869703,107710464,0,41,3.5,4+,Games,1
8259,1104879125,28006400,0,0,0,12+,Business,4
8262,1104882704,28264448,0,0,0,17+,Entertainment,2
8264,1104911266,57049088,0,0,0,4+,Games,1
8265,1104912882,214042624,0,153,4,4+,Games,1
8266,1104945393,598120448,0,1283,4.5,4+,Entertainment,10
8267,1104966982,404173824,3.99,7,3,4+,Games,1
8268,1104986393,42371072,0,363,4,4+,Games,1
8270,1105246469,312938496,0,0,0,12+,Games,3
8277,1105291416,39652352,0,50,3,4+,Utilities,1
8278,1105294926,482627584,1.99,80,3,12+,Games,1
8279,1105304995,14638080,0,0,0,4+,Games,2
8285,1105385887,49243136,0,55,5,4+,Games,2
8286,1105390093,97887232,0.99,587,4.5,4+,Games,1
8287,1105408313,414433280,2.99,123,4,4+,Entertainment,1
8288,1105426659,58632192,0,605,4.5,12+,Games,1
8290,1105548368,148122624,0,339,4,17+,Games,9
8291,1105577194,315353088,0,6686,4.5,9+,Games,1
8292,1105584845,63738880,0,41,4,4+,Games,1
8297,1105790805,48396288,0,0,0,9+,Games,16
8299,1105805539,15498240,0,0,0,17+,Entertainment,1
8306,1105834924,83180544,0,49635,4.5,4+,Games,1
8307,1105845815,73080832,0,0,0,4+,Shopping,18
8310,1105855019,195908608,0,45227,4,4+,Games,10
8311,1105903447,615645184,4.99,1709,4.5,9+,Games,1
8312,1105918031,202745856,0,473,4,4+,Games,1
8314,1105928070,798962688,5.99,1,5,4+,Book,1
8315,1105930001,772891648,5.99,0,0,4+,Book,1
8316,1105930005,770255872,5.99,0,0,4+,Book,1
8317,1105932165,798292992,5.99,7,4.5,4+,Book,1
8320,1105999795,246411264,0,450,4.5,9+,Games,1
8321,1106002394,180105216,0,2748,4,4+,Games,1
8322,1106012225,1267202048,6.99,66,3,9+,Games,5
8323,1106014973,1287553024,0,3207,4,9+,Games,1
8324,1106057049,2233358336,6.99,69,4,9+,Games,4
8325,1106217529,78155776,0,22,4,4+,Games,1
8330,1106329353,100372480,0,38,4,12+,Entertainment,1
8334,1106374233,127693824,2.99,656,4.5,4+,Entertainment,14
8338,1106493268,126512128,0,39,4.5,12+,Games,1
8339,1106510521,76928000,0,14,4.5,4+,Weather,1
8340,1106515427,119754752,0,456,4,4+,Games,1
8342,1106542634,135485440,0,29,4,4+,Games,1
8343,1106558008,68666368,0,136,4.5,12+,Games,11
8344,1106606457,24810496,0,730,4.5,12+,Entertainment,1
8345,1106666606,115027968,0,233,3.5,9+,Games,1
8348,1106737361,363078656,0,0,0,12+,Games,1
8351,1106745094,16188416,0.99,0,0,17+,Book,1
8353,1106788059,92217344,0,0,0,17+,News,1
8356,1106808184,175943680,0,0,0,12+,Games,1
8357,1106808930,127256576,0,0,0,9+,Games,2
8359,1106818611,466015232,0,1,5,9+,Games,1
8360,1106831630,4025969664,9.99,373,4.5,12+,Games,6
8361,1106842267,67259392,0,0,0,17+,Games,1
8362,1106842405,18597888,0,0,0,4+,Games,1
8366,1107170561,133885952,0,0,0,4+,Games,1
8367,1107282504,138093568,0,267,4,9+,Games,2
8370,1107355213,90488832,0,1296,5,9+,Games,2
8372,1107419480,22302720,1.99,0,0,12+,Games,1
8374,1107486943,83826688,0,5,4.5,17+,Games,2
8380,1107529451,72283136,0,1,1,12+,Games,1
8381,1107537631,438729728,1.99,59,4.5,12+,Games,1
8385,1107704042,210697216,0,110,4.5,4+,Education,1
8386,1107741196,3321082880,9.99,168,4,9+,Games,7
8387,1107742773,49349632,0,213,4.5,4+,Games,1
8388,1107818928,72118272,0,0,0,4+,Games,1
8389,1107822876,128232448,0,225,4.5,4+,Games,14
8395,1107880005,57921536,0.99,145,4.5,12+,Games,1
8398,1107931279,22635520,2.99,776,4.5,17+,Productivity,7
8402,1108048349,182045696,0.99,43,4.5,4+,Games,1
8404,1108097491,20215808,1.99,292,4,4+,Entertainment,1
8405,1108185975,890523648,6.99,45,4,9+,Games,4
8406,1108206682,118787072,0,18,3.5,4+,Games,1
8407,1108219180,40938496,0,68,3,4+,Games,1
8414,1108340786,157871104,0,43,3.5,4+,Games,23
8419,1108373391,441995264,0.99,0,0,9+,Games,1
8420,1108384425,31446016,0,200,4.5,4+,Games,1
8421,1108402751,75713536,0,0,0,9+,Games,5
8422,1108417718,118693888,0,5003,4,4+,Games,12
8424,1108465034,85974016,0,5,3.5,4+,Games,1
8425,1108475553,3896109056,9.99,206,4.5,17+,Games,10
8426,1108482394,307137536,2.99,64,5,9+,Book,3
8427,1108507977,1536766976,6.99,153,4.5,9+,Games,5
8428,1108549870,34397184,4.99,92,4.5,12+,Games,1
8429,1108580508,30601216,0,1360,3.5,4+,Games,1
8430,1108583427,9736192,1.99,45,4,9+,Entertainment,1
8431,1108623942,602065920,6.99,72,4.5,9+,Games,5
8432,1108697438,35466240,0,336,4.5,17+,Entertainment,1
8434,1108733742,22431744,14.99,6,3.5,4+,Productivity,16
8435,1108774944,106721280,0,0,0,4+,Games,31
8436,1108780504,146959360,0,1765,4.5,12+,Games,10
8438,1108787635,11824128,0,9,3.5,4+,Entertainment,31
8447,1108939718,255946752,0,0,0,12+,Games,1
8448,1108964305,157614080,0,6116,4.5,9+,Games,1
8449,1109008912,222895104,0,2285,4,9+,Games,1
8450,1109024890,503228416,3.99,95,3.5,9+,Games,1
8451,1109043621,16805888,4.99,166,1.5,4+,Lifestyle,9
8461,1109425556,48802816,0,1131,4.5,12+,Education,1
8464,1109444394,33304576,0,155,4.5,4+,Games,1
8465,1109489005,276637696,3.99,104,4,4+,Education,1
8467,1109545844,1642020864,6.99,69,3.5,9+,Games,4
8468,1109668092,145041408,0,0,0,4+,Games,1
8469,1109674878,89223168,0.99,10,2,4+,Games,1
8472,1109751921,70149120,0,1015,4.5,4+,Games,1
8473,1109781792,53690368,0,32,4,4+,Games,13
8474,1109788041,91620352,0,1744,4.5,4+,Games,11
8476,1109830748,76777472,0.99,151,4,12+,Games,1
8478,1110057737,29972480,0,134,3,12+,Lifestyle,1
8480,1110261314,37760000,0,329,4,17+,Entertainment,5
8482,1110273623,10542080,0,13443,4.5,4+,Music,1
8484,1110286206,699091968,0,1815,4,9+,Games,0
8486,1110368735,24167424,0,10,3.5,4+,Games,1
8487,1110376793,20856832,0.99,308,4.5,4+,Games,12
8489,1110429957,49263616,6.99,29,4.5,12+,Food & Drink,2
8490,1110447884,997129216,6.99,39,4,9+,Games,5
8491,1110480334,54802432,0,1495,4,4+,Games,1
8492,1110512888,115707904,0.99,318,4,12+,Reference,1
8494,1110631870,69188608,0.99,0,0,4+,Games,2
8496,1110639444,53415936,1.99,147,3.5,4+,Photo & Video,21
8501,1110657008,83196928,0,0,0,12+,Games,0
8506,1110700363,173696000,0,33,4.5,12+,Games,1
8520,1111311076,18822144,2.99,19,5,12+,Games,1
8522,1111420122,17641472,3.99,12,3.5,4+,Medical,4
8523,1111428249,25418752,0,1,3,17+,Entertainment,1
8527,1111486949,59741184,1.99,857,4,9+,Utilities,1
8528,1111487818,87851008,0,2,5,17+,Games,1
8531,1111504185,159013888,4.99,11,4.5,4+,Education,1
8532,1111504254,115209216,2.99,0,0,17+,Food & Drink,16
8538,1111617387,27025408,1.99,346,4,4+,Reference,1
8540,1111665247,72118272,0,5833,4.5,4+,Games,1
8546,1111873503,60990464,0.99,78,3,9+,Entertainment,1
8547,1111876388,78128128,0,3213,2.5,17+,Lifestyle,1
8548,1111957680,24840192,1.99,200,4,4+,Entertainment,1
8550,1112040900,37047296,0,0,0,4+,Games,2
8553,1112052555,48430080,0,0,0,17+,Education,2
8557,1112068171,346255360,2.99,141,4,4+,Entertainment,1
8560,1112071865,50076672,0,0,0,17+,Social Networking,1
8561,1112071930,191382528,0,668,4,4+,Games,1
8563,1112081391,251595776,0,135,4.5,4+,Games,12
8567,1112156258,21171200,1.99,4,5,4+,Games,10
8568,1112162323,37062656,0,49,5,4+,Education,10
8569,1112208725,11141120,1.99,296,4,4+,Entertainment,1
8571,1112307917,64278528,0,5114,4.5,4+,Games,1
8572,1112350146,124721152,0,954,4,12+,Entertainment,1
8574,1112382631,176272384,0,82,4,4+,Games,8
8578,1112433234,10715136,7.99,43,4,4+,Productivity,1
8579,1112477374,110398464,0,32,4,4+,Games,11
8580,1112481571,234468352,0,161,4,4+,Education,12
8581,1112500249,153306112,0,30,5,9+,Games,1
8582,1112532917,315626496,1.99,839,3.5,4+,Games,11
8585,1112540727,135481344,2.99,9,2,4+,Games,1
8586,1112551222,132612096,0.99,69,3,12+,Games,1
8587,1112581194,18440192,1.99,80,3.5,4+,Utilities,1
8589,1112690545,218911744,2.99,24,4.5,4+,Education,1
8590,1112701216,12445696,1.99,159,4,4+,Entertainment,1
8594,1112826311,334434304,0,0,0,12+,Games,1
8596,1112851561,27131904,0.99,0,0,17+,Lifestyle,2
8599,1112858566,89057280,0,6658,4,17+,Lifestyle,7
8600,1112861301,294865920,2.99,21,4.5,4+,Book,6
8606,1112922482,333368320,0,249,4.5,4+,Games,8
8614,1112989865,24287232,0,5060,3.5,12+,Social Networking,1
8619,1113205946,23527424,0.99,0,0,4+,Navigation,1
8620,1113223808,271124480,0,1132,4,4+,Games,22
8628,1113304677,9795584,0,0,0,4+,Games,2
8630,1113359219,264383488,0,0,0,4+,Games,1
8631,1113413855,32704512,0,0,0,4+,Finance,1
8633,1113473319,2565120,0,13,3.5,4+,Music,2
8639,1113603774,62189568,2.99,75,4.5,4+,Games,1
8641,1113736426,424826880,5.99,1794,4,4+,Games,5
8642,1113756219,89756672,0,360,4,4+,Games,1
8644,1113883640,194632704,0,22,2,17+,Entertainment,1
8645,1113891385,56744960,0,0,0,4+,Games,2
8649,1113923256,185382912,4.99,0,0,4+,Games,1
8650,1113936701,66637824,0,0,0,4+,Finance,2
8653,1113943452,68797440,0.99,6,3,4+,Games,1
8654,1113946899,48146432,0,0,0,17+,Games,42
8657,1114046971,11767808,1.99,14,2,4+,Games,1
8658,1114061571,5844992,0,110,2.5,12+,Entertainment,1
8661,1114127463,128684032,2.99,3017,4.5,12+,Games,11
8662,1114130722,29696000,1.99,25,4.5,9+,Games,1
8664,1114170869,2779450368,4.99,255,5,12+,Games,5
8665,1114234507,66413568,1.99,888,4.5,4+,Utilities,1
8666,1114245788,132928512,0,343,4.5,4+,Entertainment,1
8667,1114261491,23707648,0,12,3.5,4+,Games,1
8668,1114284578,150763520,7.99,0,0,9+,Games,2
8669,1114288419,170616832,0,0,0,17+,Social Networking,2
8670,1114312105,27880448,7.99,881,3.5,4+,Business,1
8672,1114434026,45884416,0,0,0,4+,Games,2
8686,1114483079,20184064,0.99,7,3,4+,Entertainment,1
8688,1114493266,111983616,4.99,11,2,17+,Games,1
8690,1114594263,63109120,3.99,51,4,9+,Games,1
8691,1114606759,46360576,1.99,30,3.5,12+,Games,1
8693,1114681193,61143040,0,5768,4.5,4+,Entertainment,1
8694,1114692553,55975936,0,627,4.5,9+,Games,10
8698,1114710947,5553152,0,352,4,4+,Photo & Video,1
8701,1114718412,306912256,0,166,4.5,4+,Games,1
8704,1114748413,3393536,1.99,0,0,4+,Education,2
8705,1114751883,32992256,0,9397,4,9+,Games,1
8708,1114811228,82401280,0.99,9,3.5,4+,Games,1
8710,1114886979,300401664,2.99,1730,4.5,4+,Education,18
8711,1114893521,118496256,0,136,4,12+,Games,11
8712,1114916686,15981568,0,0,0,17+,Games,1
8713,1114921009,2950687744,7.99,2408,3,4+,Games,1
8714,1115010672,334576640,1.99,30,4,4+,Games,12
8715,1115022026,25714688,4.99,715,4.5,4+,Lifestyle,1
8719,1115078893,313449472,0,0,0,4+,Games,1
8720,1115083152,69318656,0,0,0,4+,Games,1
8723,1115092415,301804544,0,1,5,9+,Games,1
8726,1115111967,69005312,1.99,202,4,4+,Photo & Video,11
8728,1115128108,251451392,0,185,3.5,4+,Games,24
8734,1115223015,427578368,0,56,2.5,9+,Games,2
8736,1115245945,28306432,0,1,5,4+,Games,15
8737,1115249449,38133760,0,4702,3.5,4+,Games,3
8739,1115415865,208843776,2.99,127,3,4+,Education,58
8745,1115633942,98282496,2.99,73,5,4+,Games,1
8746,1115647211,20946944,0.99,14,3,17+,Reference,1
8747,1115681877,32416768,1.99,754,4.5,4+,Navigation,2
8748,1115733806,162750464,0,5141,4.5,12+,Games,1
8749,1115848946,27295744,1.99,413,4,4+,Reference,1
8752,1115911787,169353216,0,2732,5,12+,Games,10
8755,1115978213,48801792,0.99,0,0,4+,Travel,1
8756,1115981170,37828608,0,1,1,9+,Games,16
8759,1116025351,98934784,2.99,28,4,4+,Education,20
8760,1116026071,170365952,3.99,31,4.5,4+,Education,20
8761,1116027365,405535744,0,6754,4.5,12+,Games,1
8762,1116046099,281761792,0,966,4.5,4+,Games,1
8763,1116069870,53552128,0,0,0,17+,Lifestyle,2
8765,1116112829,97897472,0,807,4.5,9+,Photo & Video,1
8768,1116164772,53370880,0,4513,4,4+,Games,1
8769,1116214450,19122176,1.99,268,4.5,4+,Utilities,1
